Order_Date,Year,Month,Quarter,Season,Customer_Gender,Customer_Segment,Region,Country,Category,Sub_Category,Product_Name,Unit_Price,Quantity,Discount,Revenue,Cost,Profit,Profit_Margin_%,Shipping_Cost,Shipping_Method,Shipping_Days,Payment_Method,Order_Status,Order_Month,Order_Quarter,Order_Year,revenue_per_unit,profit_per_unit,scost_per_revenue,net_revenue
2024-06-20,2024,June,Q2,Summer,Female,Regular,North America,Mexico,Home & Kitchen,Kitchen Tools,Cutting Board Set,76.38,2,0.25,114.57,83.74,30.83,26.91,15.96,Standard,10,Cash on Delivery,Returned,6,2,2024,57.285,15.415,0.13930348258706468,7.178571428571428
2024-06-20,2024,June,Q2,Summer,Male,New,Asia,Japan,Clothing,Men's Wear,Classic T-Shirt,33.77,1,0.1,30.39,15.4,14.99,49.33,8.6,Economy,16,Debit Card,Cancelled,6,2,2024,30.39,14.99,0.28298782494241526,3.5337209302325583
2024-06-21,2024,June,Q2,Summer,Male,Premium,Middle East,Jordan,Electronics,Smartphones,Google Pixel 7,523.83,2,0.0,1047.66,647.48,400.18,38.2,13.65,Standard,12,PayPal,Delivered,6,2,2024,523.83,200.09,0.013029036137678253,76.75164835164836
2024-06-21,2024,June,Q2,Summer,Male,New,North America,Mexico,Beauty & Health,Supplements,Collagen Peptides,58.84,2,0.0,117.68,81.05,36.63,31.13,3.01,Economy,7,Credit Card,Returned,6,2,2024,58.84,18.315,0.025577838205302513,39.09634551495017
2024-06-21,2024,June,Q2,Summer,Male,Regular,North America,Mexico,Electronics,Tablets,Lenovo Tab P12,160.79,3,0.0,482.37,332.78,149.59,31.01,35.53,Express,7,Cash on Delivery,Delivered,6,2,2024,160.79,49.86333333333334,0.07365715114953252,13.576414297776527
2024-06-21,2024,June,Q2,Summer,Female,Regular,Middle East,Jordan,Electronics,Smartphones,Xiaomi 13,944.98,1,0.0,944.98,667.65,277.33,29.35,69.78,Overnight,17,Cash on Delivery,Processing,6,2,2024,944.98,277.33,0.0738428326525429,13.542275723703067
2024-06-21,2024,June,Q2,Summer,Male,VIP,Middle East,UAE,Electronics,Laptops,Lenovo ThinkPad X1,2120.43,2,0.0,4240.86,2826.72,1414.14,33.35,32.76,Express,7,Bank Transfer,Returned,6,2,2024,2120.43,707.07,0.007724848261909141,129.45238095238096
2024-06-22,2024,June,Q2,Summer,Female,New,Asia,Singapore,Electronics,Tablets,iPad Pro 12.9,283.72,1,0.05,269.53,200.89,68.64,25.47,54.52,Overnight,22,Credit Card,Returned,6,2,2024,269.53,68.64,0.2022780395503284,4.943690388848128
2024-06-22,2024,June,Q2,Summer,Female,Premium,Europe,Spain,Books & Media,Books,Atomic Habits,19.9,4,0.1,71.64,51.74,19.9,27.78,4.1,Economy,6,Cash on Delivery,Delivered,6,2,2024,17.91,4.975,0.05723059743160245,17.47317073170732
2024-06-22,2024,June,Q2,Summer,Male,Premium,Asia,Japan,Clothing,Men's Wear,Classic T-Shirt,65.31,1,0.3,45.72,47.47,-1.75,-3.83,12.41,Standard,17,Bank Transfer,Returned,6,2,2024,45.72,-1.75,0.2714348206474191,3.6841257050765512
2024-06-22,2024,June,Q2,Summer,Female,Regular,Europe,Italy,Electronics,Tablets,iPad Pro 12.9,621.13,3,0.0,1863.39,1195.61,667.78,35.84,27.17,Express,10,Apple Pay,Delivered,6,2,2024,621.13,222.59333333333333,0.014580951920961259,68.58262789841737
2024-06-23,2024,June,Q2,Summer,Female,Regular,Asia,Japan,Electronics,Tablets,iPad Pro 12.9,721.96,3,0.4,1299.53,1166.39,133.14,10.25,10.02,Standard,13,Google Pay,Delivered,6,2,2024,433.1766666666667,44.379999999999995,0.007710479942748532,129.6936127744511
2024-06-23,2024,June,Q2,Summer,Male,VIP,Europe,Germany,Beauty & Health,Skincare,Sunscreen SPF50,44.96,7,0.25,236.04,223.48,12.56,5.32,9.29,Economy,12,Debit Card,Processing,6,2,2024,33.72,1.7942857142857143,0.03935773597695306,25.407965554359528
2024-06-23,2024,June,Q2,Summer,Female,VIP,Asia,China,Clothing,Men's Wear,Hoodie Sweatshirt,58.09,1,0.3,40.66,40.98,-0.32,-0.79,60.41,Overnight,22,Bank Transfer,Returned,6,2,2024,40.66,-0.32,1.4857353664535171,0.6730673729514981
2024-06-23,2024,June,Q2,Summer,Male,Regular,North America,Mexico,Home & Kitchen,Kitchen Tools,Mixing Bowl Set,57.15,5,0.05,271.46,179.12,92.34,34.02,42.14,Express,3,Credit Card,Cancelled,6,2,2024,54.291999999999994,18.468,0.1552346570397112,6.441860465116278
2024-06-23,2024,June,Q2,Summer,Male,Regular,Middle East,Egypt,Home & Kitchen,Furniture,Office Chair,549.56,2,0.1,989.21,549.85,439.36,44.42,99.56,Overnight,14,Credit Card,Returned,6,2,2024,494.605,219.68,0.10064597001647779,9.935817597428686
2024-06-23,2024,June,Q2,Summer,Male,Regular,Middle East,UAE,Electronics,Smartphones,iPhone 14,433.69,1,0.5,216.84,227.28,-10.44,-4.81,83.15,Overnight,17,Google Pay,Delivered,6,2,2024,216.84,-10.44,0.3834624608005903,2.6078171978352374
2024-06-23,2024,June,Q2,Summer,Male,Premium,Middle East,UAE,Beauty & Health,Skincare,Retinol Night Cream,29.13,1,0.0,29.13,18.21,10.92,37.49,94.84,Overnight,14,Debit Card,Delivered,6,2,2024,29.13,10.92,3.255750085822177,0.3071488823281316
2024-06-23,2024,June,Q2,Summer,Male,Regular,Asia,China,Electronics,Tablets,Lenovo Tab P12,1085.33,2,0.25,1627.99,1422.12,205.87,12.65,8.37,Standard,18,Google Pay,Delivered,6,2,2024,813.995,102.935,0.005141309221801116,194.5029868578256
2024-06-24,2024,June,Q2,Summer,Female,Premium,Europe,France,Electronics,Headphones,Samsung Galaxy Buds,120.57,1,0.4,72.34,73.2,-0.86,-1.19,52.59,Overnight,13,Debit Card,Cancelled,6,2,2024,72.34,-0.86,0.726983688139342,1.3755466818786841
2024-06-24,2024,June,Q2,Summer,Male,Regular,Europe,Italy,Electronics,Headphones,AirPods Pro,179.59,1,0.0,179.59,120.89,58.7,32.69,17.31,Standard,7,Apple Pay,Delivered,6,2,2024,179.59,58.7,0.09638621304081518,10.374927787406124
2024-06-24,2024,June,Q2,Summer,Female,VIP,Middle East,Saudi Arabia,Home & Kitchen,Appliances,Rice Cooker,207.62,3,0.1,560.57,316.07,244.5,43.62,8.91,Economy,13,Cash on Delivery,Processing,6,2,2024,186.85666666666668,81.5,0.01589453591879694,62.914702581369255
2024-06-24,2024,June,Q2,Summer,Female,New,Middle East,Egypt,Clothing,Women's Wear,High-Waist Jeans,67.21,1,0.1,60.49,43.9,16.59,27.43,8.71,Standard,7,PayPal,Delivered,6,2,2024,60.49,16.59,0.14399074227144984,6.944890929965556
2024-06-24,2024,June,Q2,Summer,Female,Regular,Middle East,UAE,Electronics,Laptops,ASUS ZenBook,653.92,1,0.0,653.92,409.05,244.87,37.45,16.75,Standard,8,Bank Transfer,Returned,6,2,2024,653.92,244.87,0.025614754098360656,39.04
2024-06-24,2024,June,Q2,Summer,Female,VIP,Europe,France,Beauty & Health,Skincare,Retinol Night Cream,20.73,2,0.3,29.02,28.53,0.49,1.69,86.33,Overnight,5,Credit Card,Delivered,6,2,2024,14.51,0.245,2.974844934527912,0.33615197497972893
2024-06-24,2024,June,Q2,Summer,Female,Regular,North America,USA,Home & Kitchen,Furniture,Bedside Table,102.28,8,0.15,695.5,604.68,90.82,13.06,7.03,Standard,6,Apple Pay,Delivered,6,2,2024,86.9375,11.3525,0.010107836089144501,98.93314366998577
2024-06-24,2024,June,Q2,Summer,Female,Premium,Europe,Italy,Clothing,Footwear,Puma Running Shoes,100.19,1,0.0,100.19,48.78,51.41,51.31,8.15,Economy,5,Debit Card,Returned,6,2,2024,100.19,51.41,0.08134544365705161,12.29325153374233
2024-06-24,2024,June,Q2,Summer,Male,Regular,Europe,Italy,Home & Kitchen,Appliances,Coffee Maker,189.24,4,0.0,756.96,530.92,226.04,29.86,8.64,Economy,10,Google Pay,Delivered,6,2,2024,189.24,56.51,0.011414077362079899,87.61111111111111
2024-06-25,2024,June,Q2,Summer,Female,VIP,North America,USA,Clothing,Men's Wear,Chino Pants,60.56,3,0.1,163.51,85.2,78.31,47.89,61.36,Overnight,8,Bank Transfer,Delivered,6,2,2024,54.50333333333333,26.103333333333335,0.3752675677328604,2.664765319426336
2024-06-25,2024,June,Q2,Summer,Male,New,North America,Canada,Clothing,Women's Wear,Blouse Top,140.18,1,0.4,84.11,64.14,19.97,23.74,10.49,Standard,5,Bank Transfer,Cancelled,6,2,2024,84.11,19.97,0.12471763167280941,8.018112488083888
2024-06-25,2024,June,Q2,Summer,Female,New,North America,Mexico,Books & Media,Software,Adobe Creative Cloud,225.65,1,0.0,225.65,153.37,72.28,32.03,9.03,Standard,6,PayPal,Processing,6,2,2024,225.65,72.28,0.040017726567693326,24.988925802879294
2024-06-25,2024,June,Q2,Summer,Female,Premium,Asia,Japan,Books & Media,Books,Rich Dad Poor Dad,24.41,3,0.1,65.91,47.62,18.29,27.75,69.56,Overnight,13,PayPal,Delivered,6,2,2024,21.97,6.096666666666667,1.055378546502807,0.9475273145485911
2024-06-25,2024,June,Q2,Summer,Female,Premium,Middle East,Jordan,Books & Media,Software,Antivirus Pro,64.03,2,0.05,121.66,88.39,33.27,27.35,72.56,Overnight,9,Credit Card,Delivered,6,2,2024,60.83,16.635,0.5964162419858623,1.676681367144432
2024-06-25,2024,June,Q2,Summer,Male,New,Middle East,Saudi Arabia,Clothing,Men's Wear,Classic T-Shirt,108.05,1,0.25,81.04,50.93,30.11,37.15,69.0,Overnight,15,Debit Card,Returned,6,2,2024,81.04,30.11,0.8514313919052319,1.1744927536231884
2024-06-25,2024,June,Q2,Summer,Male,New,Middle East,UAE,Books & Media,Software,Microsoft Office 365,112.0,3,0.1,302.4,241.52,60.88,20.13,2.37,Economy,8,Debit Card,Delivered,6,2,2024,100.8,20.293333333333333,0.007837301587301589,127.59493670886074
2024-06-25,2024,June,Q2,Summer,Female,Regular,North America,Mexico,Books & Media,Software,Microsoft Office 365,211.41,2,0.1,380.54,282.42,98.12,25.78,17.62,Standard,7,Credit Card,Processing,6,2,2024,190.27,49.06,0.04630262258895254,21.59704880817253
2024-06-26,2024,June,Q2,Summer,Female,Regular,North America,Canada,Home & Kitchen,Furniture,Study Desk,226.58,3,0.4,407.84,448.8,-40.96,-10.04,73.65,Overnight,3,PayPal,Delivered,6,2,2024,135.94666666666666,-13.653333333333334,0.180585523734798,5.53754243041412
2024-06-26,2024,June,Q2,Summer,Female,New,Asia,South Korea,Home & Kitchen,Furniture,TV Stand,480.65,1,0.0,480.65,358.33,122.32,25.45,14.59,Standard,25,Credit Card,Delivered,6,2,2024,480.65,122.32,0.03035472797253719,32.94379712131597
2024-06-26,2024,June,Q2,Summer,Male,Regular,Asia,South Korea,Electronics,Headphones,JBL Tune 760NC,188.46,4,0.2,603.07,452.17,150.9,25.02,6.12,Standard,11,Bank Transfer,Delivered,6,2,2024,150.7675,37.725,0.010148075679440196,98.54084967320262
2024-06-26,2024,June,Q2,Summer,Female,Regular,Middle East,Kuwait,Beauty & Health,Skincare,Moisturizing Cream,21.01,2,0.0,42.02,19.67,22.35,53.19,6.11,Economy,17,Google Pay,Returned,6,2,2024,21.01,11.175,0.14540694907187054,6.877250409165303
2024-06-26,2024,June,Q2,Summer,Female,Premium,North America,Canada,Electronics,Tablets,Samsung Galaxy Tab S9,444.11,1,0.25,333.08,310.69,22.39,6.72,11.87,Standard,3,Cash on Delivery,Delivered,6,2,2024,333.08,22.39,0.035637084183979824,28.060657118786857
2024-06-26,2024,June,Q2,Summer,Male,VIP,Europe,France,Books & Media,Books,Thinking Fast and Slow,11.82,1,0.0,11.82,8.6,3.22,27.24,20.67,Express,6,Apple Pay,Delivered,6,2,2024,11.82,3.22,1.7487309644670053,0.5718432510885341
2024-06-26,2024,June,Q2,Summer,Female,Regular,Europe,Spain,Clothing,Men's Wear,Formal Shirt,94.25,1,0.1,84.83,46.57,38.26,45.1,6.2,Standard,11,Credit Card,Delivered,6,2,2024,84.83,38.26,0.0730873511729341,13.682258064516128
2024-06-26,2024,June,Q2,Summer,Female,New,Europe,Spain,Home & Kitchen,Furniture,TV Stand,372.13,2,0.05,707.05,537.61,169.44,23.96,17.77,Standard,14,Apple Pay,Returned,6,2,2024,353.525,84.72,0.025132593168799944,39.78897017445132
2024-06-26,2024,June,Q2,Summer,Female,Regular,Europe,Spain,Electronics,Headphones,Samsung Galaxy Buds,88.16,3,0.0,264.48,132.17,132.31,50.03,25.9,Express,6,Bank Transfer,Delivered,6,2,2024,88.16000000000001,44.10333333333333,0.09792800967937083,10.211583011583013
2024-06-27,2024,June,Q2,Summer,Female,VIP,Asia,Singapore,Home & Kitchen,Kitchen Tools,Knife Block Set,99.71,1,0.0,99.71,73.85,25.86,25.94,87.49,Overnight,14,Bank Transfer,Delivered,6,2,2024,99.71,25.86,0.877444589308996,1.1396731054977711
2024-06-27,2024,June,Q2,Summer,Female,New,Europe,UK,Home & Kitchen,Furniture,TV Stand,206.47,2,0.1,371.65,286.34,85.31,22.95,6.64,Standard,12,PayPal,Delivered,6,2,2024,185.825,42.655,0.017866272030135882,55.971385542168676
2024-06-27,2024,June,Q2,Summer,Male,Premium,Europe,Germany,Beauty & Health,Supplements,Multivitamin Pack,19.63,1,0.1,17.67,9.94,7.73,43.75,6.51,Standard,14,Bank Transfer,Delivered,6,2,2024,17.67,7.73,0.3684210526315789,2.714285714285715
2024-06-27,2024,June,Q2,Summer,Male,Premium,Middle East,Egypt,Home & Kitchen,Kitchen Tools,Cutting Board Set,20.83,1,0.15,17.71,13.77,3.94,22.25,49.37,Express,12,Apple Pay,Delivered,6,2,2024,17.71,3.94,2.7876905702992656,0.35871987036661945
2024-06-27,2024,June,Q2,Summer,Male,Premium,Europe,France,Books & Media,Software,Antivirus Pro,132.61,2,0.0,265.22,128.19,137.03,51.67,7.1,Standard,8,PayPal,Delivered,6,2,2024,132.61,68.515,0.026770228489555837,37.354929577464794
2024-06-28,2024,June,Q2,Summer,Female,Premium,Asia,Singapore,Clothing,Women's Wear,High-Waist Jeans,43.59,4,0.1,156.92,93.21,63.71,40.6,52.89,Overnight,13,Cash on Delivery,Delivered,6,2,2024,39.23,15.9275,0.3370507264848331,2.9669124598222725
2024-06-28,2024,June,Q2,Summer,Male,Regular,Asia,India,Beauty & Health,Skincare,Hyaluronic Acid,44.65,5,0.5,111.62,133.44,-21.82,-19.55,14.63,Standard,14,Cash on Delivery,Returned,6,2,2024,22.324,-4.364,0.13106970077047125,7.629528366370471
2024-06-28,2024,June,Q2,Summer,Male,Regular,Asia,Singapore,Beauty & Health,Supplements,Multivitamin Pack,27.44,3,0.25,61.74,49.7,12.04,19.5,5.61,Economy,24,Credit Card,Cancelled,6,2,2024,20.580000000000002,4.013333333333333,0.09086491739552964,11.005347593582888
2024-06-28,2024,June,Q2,Summer,Female,Regular,Asia,Singapore,Clothing,Men's Wear,Hoodie Sweatshirt,90.49,1,0.1,81.44,61.41,20.03,24.59,8.1,Economy,10,PayPal,Returned,6,2,2024,81.44,20.03,0.09945972495088408,10.054320987654322
2024-06-28,2024,June,Q2,Summer,Male,Premium,Middle East,Egypt,Clothing,Men's Wear,Slim Fit Jeans,89.16,1,0.2,71.33,45.21,26.12,36.62,6.89,Economy,7,Cash on Delivery,Cancelled,6,2,2024,71.33,26.12,0.09659329875227814,10.352685050798259
2024-06-29,2024,June,Q2,Summer,Male,Premium,Middle East,Kuwait,Electronics,Tablets,Samsung Galaxy Tab S9,330.18,2,0.3,462.25,460.23,2.02,0.44,23.23,Express,10,Cash on Delivery,Delivered,6,2,2024,231.125,1.01,0.050254191454840454,19.898837709857943
2024-06-29,2024,June,Q2,Summer,Male,Premium,Middle East,Saudi Arabia,Clothing,Women's Wear,Blouse Top,23.48,1,0.0,23.48,13.13,10.35,44.08,85.25,Overnight,17,PayPal,Delivered,6,2,2024,23.48,10.35,3.630749574105622,0.275425219941349
2024-06-29,2024,June,Q2,Summer,Male,Regular,North America,USA,Beauty & Health,Supplements,Whey Protein 2kg,31.81,2,0.15,54.08,36.67,17.41,32.19,12.83,Standard,5,Debit Card,Cancelled,6,2,2024,27.04,8.705,0.23724112426035504,4.215120810600156
2024-06-29,2024,June,Q2,Summer,Female,Regular,North America,Canada,Clothing,Men's Wear,Hoodie Sweatshirt,61.66,6,0.3,258.97,263.5,-4.53,-1.75,94.14,Overnight,3,Cash on Delivery,Cancelled,6,2,2024,43.16166666666667,-0.755,0.3635170096922423,2.7509029105587426
2024-06-29,2024,June,Q2,Summer,Female,Regular,North America,Canada,Clothing,Women's Wear,Blouse Top,128.93,1,0.3,90.25,79.17,11.08,12.28,9.98,Economy,6,Bank Transfer,Delivered,6,2,2024,90.25,11.08,0.11058171745152355,9.043086172344688
2024-06-29,2024,June,Q2,Summer,Male,New,Asia,India,Electronics,Laptops,Dell XPS 15,2274.56,1,0.0,2274.56,1496.81,777.75,34.19,16.4,Standard,12,Apple Pay,Processing,6,2,2024,2274.56,777.75,0.007210185706246482,138.69268292682926
2024-06-29,2024,June,Q2,Summer,Male,New,Europe,Italy,Electronics,Smartphones,OnePlus 11,944.91,1,0.5,472.45,647.72,-175.27,-37.1,25.09,Express,10,Debit Card,Delivered,6,2,2024,472.45,-175.27,0.053106148798814694,18.830211239537665
2024-06-29,2024,June,Q2,Summer,Male,Regular,Europe,France,Beauty & Health,Supplements,Vitamin D3,27.01,1,0.2,21.61,12.58,9.03,41.79,37.06,Express,13,Google Pay,Delivered,6,2,2024,21.61,9.03,1.7149467838963444,0.5831084727468969
2024-06-30,2024,June,Q2,Summer,Male,VIP,North America,Canada,Clothing,Women's Wear,High-Waist Jeans,131.95,1,0.0,131.95,70.81,61.14,46.34,67.82,Overnight,4,Bank Transfer,Returned,6,2,2024,131.95,61.14,0.513982569154983,1.945591271011501
2024-06-30,2024,June,Q2,Summer,Male,VIP,North America,USA,Electronics,Laptops,Lenovo ThinkPad X1,2419.12,1,0.25,1814.34,1267.91,546.43,30.12,44.54,Express,8,Bank Transfer,Delivered,6,2,2024,1814.34,546.43,0.024548871766041647,40.735069600359225
2024-06-30,2024,June,Q2,Summer,Male,Premium,North America,Mexico,Home & Kitchen,Appliances,Rice Cooker,204.31,4,0.5,408.62,376.81,31.81,7.78,13.23,Standard,3,Credit Card,Cancelled,6,2,2024,102.155,7.9525,0.032377269835054574,30.885865457294027
2024-06-30,2024,June,Q2,Summer,Female,Regular,North America,Mexico,Books & Media,Books,Thinking Fast and Slow,38.52,2,0.4,46.22,57.74,-11.52,-24.92,78.1,Overnight,10,PayPal,Delivered,6,2,2024,23.11,-5.76,1.6897446992643876,0.5918053777208707
2024-06-30,2024,June,Q2,Summer,Male,Regular,North America,Canada,Books & Media,Software,Photo Editing Suite,233.53,7,0.0,1634.71,1028.72,605.99,37.07,61.97,Overnight,7,Google Pay,Delivered,6,2,2024,233.53,86.57000000000001,0.037908864569250814,26.379054381152173
2024-06-30,2024,June,Q2,Summer,Male,Regular,Europe,France,Books & Media,Books,Deep Work,30.07,2,0.1,54.13,41.61,12.52,23.13,44.7,Express,11,Cash on Delivery,Returned,6,2,2024,27.065,6.26,0.8257897653796417,1.2109619686800894
2024-06-30,2024,June,Q2,Summer,Female,Regular,Asia,South Korea,Books & Media,Software,Microsoft Office 365,27.2,2,0.4,32.64,39.4,-6.76,-20.71,8.06,Economy,23,Bank Transfer,Delivered,6,2,2024,16.32,-3.38,0.24693627450980393,4.0496277915632755
2024-06-30,2024,June,Q2,Summer,Female,Premium,Europe,Spain,Books & Media,Books,Atomic Habits,12.79,2,0.3,17.91,11.9,6.01,33.56,4.68,Economy,8,Apple Pay,Processing,6,2,2024,8.955,3.005,0.26130653266331655,3.826923076923077
2024-06-30,2024,June,Q2,Summer,Female,Premium,North America,Canada,Clothing,Footwear,Converse Chuck Taylor,113.35,5,0.0,566.75,266.44,300.31,52.99,8.24,Standard,4,Credit Card,Delivered,6,2,2024,113.35,60.062,0.014539038376709309,68.78033980582524
2024-06-30,2024,June,Q2,Summer,Male,Regular,North America,Mexico,Beauty & Health,Supplements,Omega-3 Fish Oil,63.98,2,0.0,127.96,64.09,63.87,49.91,13.48,Standard,5,PayPal,Delivered,6,2,2024,63.98,31.935,0.10534542044388873,9.492581602373887
2024-07-01,2024,July,Q3,Summer,Male,New,North America,Mexico,Electronics,Tablets,Huawei MatePad 11,175.24,2,0.1,315.43,250.38,65.05,20.62,7.33,Standard,3,Credit Card,Delivered,7,3,2024,157.715,32.525,0.023238119392575213,43.03274215552524
2024-07-01,2024,July,Q3,Summer,Female,Regular,North America,Mexico,Electronics,Smartphones,Xiaomi 13,1062.93,1,0.0,1062.93,531.87,531.06,49.96,5.38,Economy,9,Google Pay,Returned,7,3,2024,1062.93,531.06,0.005061481000630333,197.57063197026025
2024-07-01,2024,July,Q3,Summer,Male,New,Europe,Italy,Electronics,Smartphones,iPhone 14,655.76,1,0.2,524.61,385.14,139.47,26.59,97.48,Overnight,13,Apple Pay,Returned,7,3,2024,524.61,139.47,0.1858142238996588,5.381719327041444
2024-07-01,2024,July,Q3,Summer,Female,Regular,North America,Canada,Beauty & Health,Supplements,Multivitamin Pack,33.99,3,0.4,61.18,64.7,-3.52,-5.75,84.27,Overnight,7,Debit Card,Delivered,7,3,2024,20.393333333333334,-1.1733333333333333,1.3774109186008499,0.725999762667616
2024-07-01,2024,July,Q3,Summer,Male,Regular,North America,Canada,Electronics,Smartphones,OnePlus 11,484.94,1,0.25,363.7,267.35,96.35,26.49,7.57,Economy,4,Cash on Delivery,Processing,7,3,2024,363.7,96.35,0.02081385757492439,48.0449141347424
2024-07-01,2024,July,Q3,Summer,Male,Premium,North America,Canada,Books & Media,Software,VPN Premium 1Y,172.69,1,0.0,172.69,91.76,80.93,46.86,95.87,Overnight,9,Debit Card,Delivered,7,3,2024,172.69,80.93,0.5551566390642192,1.801293418170439
2024-07-01,2024,July,Q3,Summer,Female,Premium,Asia,Singapore,Clothing,Footwear,Puma Running Shoes,58.95,1,0.2,47.16,29.58,17.58,37.28,69.3,Overnight,16,Credit Card,Processing,7,3,2024,47.16,17.58,1.4694656488549618,0.6805194805194805
2024-07-02,2024,July,Q3,Summer,Female,VIP,Europe,Germany,Home & Kitchen,Kitchen Tools,Mixing Bowl Set,43.68,2,0.2,69.89,63.3,6.59,9.43,5.05,Economy,10,Cash on Delivery,Returned,7,3,2024,34.945,3.295,0.07225640291887252,13.83960396039604
2024-07-02,2024,July,Q3,Summer,Female,Premium,North America,Canada,Electronics,Laptops,MacBook Air M2,613.5,1,0.25,460.12,371.01,89.11,19.37,85.82,Overnight,8,Cash on Delivery,Delivered,7,3,2024,460.12,89.11,0.18651656089715724,5.361454206478677
2024-07-02,2024,July,Q3,Summer,Male,Premium,Middle East,UAE,Clothing,Footwear,Converse Chuck Taylor,107.15,1,0.15,91.08,59.03,32.05,35.19,46.74,Express,7,PayPal,Returned,7,3,2024,91.08,32.05,0.5131752305665349,1.9486521181001282
2024-07-02,2024,July,Q3,Summer,Male,Regular,Middle East,Egypt,Beauty & Health,Supplements,Collagen Peptides,68.06,6,0.25,306.27,282.04,24.23,7.91,92.39,Overnight,9,Debit Card,Delivered,7,3,2024,51.044999999999995,4.038333333333333,0.30166193228197347,3.3149691525056824
2024-07-02,2024,July,Q3,Summer,Male,Regular,Europe,Spain,Electronics,Laptops,Lenovo ThinkPad X1,1003.89,5,0.5,2509.72,2468.02,41.7,1.66,81.92,Overnight,10,Google Pay,Processing,7,3,2024,501.94399999999996,8.34,0.032641091436494914,30.636230468749996
2024-07-03,2024,July,Q3,Summer,Male,New,Europe,France,Electronics,Laptops,ASUS ZenBook,1646.02,1,0.05,1563.72,1000.95,562.77,35.99,9.84,Economy,11,Credit Card,Delivered,7,3,2024,1563.72,562.77,0.006292686670247871,158.91463414634146
2024-07-03,2024,July,Q3,Summer,Male,Regular,Middle East,Egypt,Beauty & Health,Skincare,Vitamin C Serum,44.34,1,0.0,44.34,22.89,21.45,48.38,6.44,Economy,18,Google Pay,Delivered,7,3,2024,44.34,21.45,0.14524131709517366,6.885093167701863
2024-07-03,2024,July,Q3,Summer,Male,VIP,Middle East,Egypt,Electronics,Smartphones,OnePlus 11,474.25,1,0.15,403.11,352.95,50.16,12.44,19.25,Standard,10,Credit Card,Delivered,7,3,2024,403.11,50.16,0.047753714866909776,20.94077922077922
2024-07-03,2024,July,Q3,Summer,Male,Regular,Europe,Italy,Clothing,Footwear,Nike Air Max,112.62,1,0.3,78.83,53.2,25.63,32.51,38.05,Express,13,Cash on Delivery,Returned,7,3,2024,78.83,25.63,0.4826842572624635,2.0717477003942184
2024-07-03,2024,July,Q3,Summer,Male,Regular,Middle East,UAE,Clothing,Footwear,Converse Chuck Taylor,135.7,9,0.1,1099.17,831.21,267.96,24.38,90.37,Overnight,8,PayPal,Delivered,7,3,2024,122.13000000000001,29.77333333333333,0.08221658160248187,12.162996569658073
2024-07-03,2024,July,Q3,Summer,Male,Premium,Middle East,Kuwait,Clothing,Footwear,Adidas Ultraboost,79.63,5,0.0,398.15,287.42,110.73,27.81,6.56,Economy,17,Apple Pay,Processing,7,3,2024,79.63,22.146,0.01647620243626774,60.69359756097561
2024-07-03,2024,July,Q3,Summer,Male,Regular,North America,USA,Beauty & Health,Skincare,Moisturizing Cream,40.57,10,0.15,344.84,279.07,65.77,19.07,34.87,Express,5,Google Pay,Delivered,7,3,2024,34.483999999999995,6.577,0.10111935970305069,9.889303125896186
2024-07-03,2024,July,Q3,Summer,Male,VIP,North America,Canada,Electronics,Headphones,Bose QC45,76.32,4,0.05,290.02,186.93,103.09,35.55,92.05,Overnight,3,Bank Transfer,Delivered,7,3,2024,72.505,25.7725,0.31739190400662026,3.150678978815861
2024-07-04,2024,July,Q3,Summer,Male,Premium,Europe,Italy,Home & Kitchen,Kitchen Tools,Mixing Bowl Set,110.35,1,0.3,77.24,75.47,1.77,2.29,59.08,Overnight,6,Cash on Delivery,Returned,7,3,2024,77.24,1.77,0.7648886587260487,1.3073798239675016
2024-07-04,2024,July,Q3,Summer,Female,Premium,North America,Mexico,Beauty & Health,Skincare,Hyaluronic Acid,21.35,10,0.5,106.75,130.51,-23.76,-22.26,33.35,Express,9,Cash on Delivery,Delivered,7,3,2024,10.675,-2.3760000000000003,0.3124121779859485,3.2008995502248876
2024-07-04,2024,July,Q3,Summer,Male,Regular,Asia,South Korea,Beauty & Health,Skincare,Vitamin C Serum,46.73,3,0.4,84.11,81.93,2.18,2.59,55.94,Overnight,25,Apple Pay,Delivered,7,3,2024,28.036666666666665,0.7266666666666667,0.6650814409701581,1.5035752592062925
2024-07-05,2024,July,Q3,Summer,Male,Premium,Asia,Japan,Books & Media,Books,The Psychology of Money,25.6,4,0.2,81.92,55.21,26.71,32.6,6.88,Standard,23,Google Pay,Delivered,7,3,2024,20.48,6.6775,0.083984375,11.906976744186046
2024-07-05,2024,July,Q3,Summer,Male,Premium,Middle East,UAE,Clothing,Footwear,Converse Chuck Taylor,91.24,9,0.4,492.7,532.8,-40.1,-8.14,23.22,Express,8,Google Pay,Delivered,7,3,2024,54.74444444444444,-4.455555555555556,0.0471280698193627,21.218776916451336
2024-07-05,2024,July,Q3,Summer,Female,Regular,Middle East,Kuwait,Beauty & Health,Supplements,Vitamin D3,61.43,2,0.3,86.0,55.99,30.01,34.9,9.02,Standard,17,Apple Pay,Cancelled,7,3,2024,43.0,15.005,0.10488372093023256,9.534368070953438
